model,ins_id,param_id,length,format,num,correct,order,total_score
claude-sonnet-4-5-20250929,4,2,3,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,4,3,3,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,4,4,3,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,0,0,6,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,0,1,6,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,0,2,6,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,0,3,6,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,0,4,6,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,1,0,6,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,1,1,6,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,1,2,6,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,1,3,6,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,1,4,6,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,2,0,6,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,2,1,6,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,2,2,6,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,2,3,6,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,2,4,6,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,3,0,6,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,3,1,6,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,3,2,6,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-5-20250929,3,3,6,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,3,4,6,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-5-20250929,4,0,6,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,4,1,6,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,4,2,6,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,4,3,6,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,4,4,6,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,0,0,13,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,0,1,13,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,0,2,13,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,0,3,13,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,0,4,13,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,1,0,13,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,1,1,13,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,1,2,13,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,1,3,13,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,1,4,13,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,2,0,13,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,2,1,13,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,2,2,13,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,2,3,13,0.75,1.0,0.875,1.0,0.9125
claude-sonnet-4-5-20250929,2,4,13,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,3,0,13,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,3,1,13,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,3,2,13,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,3,3,13,0.75,1.0,0.875,1.0,0.9125
claude-sonnet-4-5-20250929,3,4,13,0.0,0.0,1.0,1.0,0.5
claude-sonnet-4-5-20250929,4,0,13,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,4,1,13,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,4,2,13,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,4,3,13,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,4,4,13,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,0,0,28,0.75,1.0,0.5,0.5,0.7
claude-sonnet-4-5-20250929,0,1,28,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,0,2,28,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,0,3,28,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,0,4,28,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,1,0,28,0.75,1.0,0.5,0.5,0.7
claude-sonnet-4-5-20250929,1,1,28,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,1,2,28,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,1,3,28,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,1,4,28,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,2,0,28,0.75,1.0,0.5,0.5,0.7
claude-sonnet-4-5-20250929,2,1,28,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,2,2,28,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,2,3,28,0.75,1.0,0.875,1.0,0.9125
claude-sonnet-4-5-20250929,2,4,28,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,3,0,28,0.75,1.0,0.5,0.5,0.7
claude-sonnet-4-5-20250929,3,1,28,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,3,2,28,0.0,0.22222222222222224,0.8333333333333334,1.0,0.5166666666666667
claude-sonnet-4-5-20250929,3,3,28,0.75,1.0,0.875,1.0,0.9125
claude-sonnet-4-5-20250929,3,4,28,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,4,0,28,0.75,1.0,0.5,0.5,0.7
claude-sonnet-4-5-20250929,4,1,28,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,4,2,28,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,4,3,28,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,4,4,28,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,0,0,60,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,0,1,60,0.75,1.0,0.75,1.0,0.875
claude-sonnet-4-5-20250929,0,2,60,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,0,3,60,0.75,1.0,0.875,1.0,0.9125
claude-sonnet-4-5-20250929,0,4,60,0.75,1.0,0.9,1.0,0.9199999999999999
claude-sonnet-4-5-20250929,1,0,60,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,1,1,60,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,1,2,60,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,1,3,60,0.75,1.0,0.875,1.0,0.9125
claude-sonnet-4-5-20250929,1,4,60,0.75,1.0,0.9,1.0,0.9199999999999999
claude-sonnet-4-5-20250929,2,0,60,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,2,1,60,0.75,1.0,0.75,1.0,0.875
claude-sonnet-4-5-20250929,2,2,60,0.75,1.0,0.6666666666666666,1.0,0.85
claude-sonnet-4-5-20250929,2,3,60,0.75,1.0,0.75,1.0,0.875
claude-sonnet-4-5-20250929,2,4,60,0.75,1.0,0.8000000000000002,1.0,0.89
claude-sonnet-4-5-20250929,3,0,60,0.75,1.0,0.0,0.5,0.55
claude-sonnet-4-5-20250929,3,1,60,0.75,1.0,0.5,1.0,0.8
claude-sonnet-4-5-20250929,3,2,60,0.75,1.0,0.6666666666666666,1.0,0.85
claude-sonnet-4-5-20250929,3,3,60,0.0,1.0,1.0,1.0,0.8
claude-sonnet-4-5-20250929,3,4,60,0.75,1.0,0.6999999999999998,1.0,0.86
claude-sonnet-4-5-20250929,4,0,60,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,4,1,60,0.75,1.0,0.75,1.0,0.875
claude-sonnet-4-5-20250929,4,2,60,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,4,3,60,0.75,1.0,1.0,1.0,0.95
claude-sonnet-4-5-20250929,4,4,60,0.75,1.0,0.8000000000000002,1.0,0.89
claude-sonnet-4-5-20250929,0,0,120,0.75,1.0,0.0,0.5,0.55
claude-sonnet-4-5-20250929,0,1,120,0.75,1.0,0.75,1.0,0.875
claude-sonnet-4-5-20250929,0,2,120,0.75,1.0,0.6666666666666666,1.0,0.85
claude-sonnet-4-5-20250929,0,3,120,0.75,1.0,0.375,1.0,0.7625
claude-sonnet-4-5-20250929,0,4,120,1.0,1.0,0.4000000000000001,1.0,0.82
claude-sonnet-4-5-20250929,1,0,120,0.75,1.0,0.5,0.5,0.7
claude-sonnet-4-5-20250929,1,1,120,0.75,1.0,0.5,1.0,0.8
claude-sonnet-4-5-20250929,1,2,120,0.75,1.0,0.6666666666666666,1.0,0.85
claude-sonnet-4-5-20250929,1,3,120,0.75,1.0,0.125,0.5,0.5875
claude-sonnet-4-5-20250929,1,4,120,0.75,1.0,0.5,1.0,0.8
claude-sonnet-4-5-20250929,2,0,120,0.75,1.0,0.5,0.5,0.7
claude-sonnet-4-5-20250929,2,1,120,0.75,1.0,0.75,1.0,0.875
claude-sonnet-4-5-20250929,2,2,120,0.75,1.0,0.6666666666666666,1.0,0.85
claude-sonnet-4-5-20250929,2,3,120,0.75,1.0,0.25,1.0,0.725
claude-sonnet-4-5-20250929,2,4,120,0.75,1.0,0.5,1.0,0.8
claude-sonnet-4-5-20250929,3,0,120,0.75,1.0,0.0,0.5,0.55
claude-sonnet-4-5-20250929,3,1,120,0.75,1.0,0.5,1.0,0.8
claude-sonnet-4-5-20250929,3,2,120,1.0,1.0,0.5,1.0,0.85
claude-sonnet-4-5-20250929,3,3,120,0.0,0.5833333333333334,0.25,1.0,0.45
claude-sonnet-4-5-20250929,3,4,120,0.75,1.0,0.5,1.0,0.8
claude-sonnet-4-5-20250929,4,0,120,0.75,1.0,0.5,0.5,0.7
claude-sonnet-4-5-20250929,4,1,120,0.75,1.0,0.75,1.0,0.875
claude-sonnet-4-5-20250929,4,2,120,0.75,1.0,0.6666666666666666,1.0,0.85
claude-sonnet-4-5-20250929,4,3,120,0.75,1.0,0.375,1.0,0.7625
claude-sonnet-4-5-20250929,4,4,120,0.75,1.0,0.4000000000000001,1.0,0.77
gpt-5,0,0,3,1.0,1.0,1.0,1.0,1.0
gpt-5,0,1,3,1.0,1.0,1.0,1.0,1.0
gpt-5,0,2,3,1.0,1.0,1.0,1.0,1.0
gpt-5,0,3,3,1.0,1.0,1.0,1.0,1.0
gpt-5,0,4,3,1.0,1.0,1.0,1.0,1.0
gpt-5,1,0,3,1.0,1.0,1.0,1.0,1.0
gpt-5,1,1,3,1.0,1.0,1.0,1.0,1.0
gpt-5,1,2,3,1.0,1.0,1.0,1.0,1.0
gpt-5,1,3,3,1.0,1.0,1.0,1.0,1.0
gpt-5,1,4,3,1.0,1.0,1.0,1.0,1.0
gpt-5,2,0,3,1.0,1.0,1.0,1.0,1.0
gpt-5,2,1,3,1.0,1.0,1.0,1.0,1.0
gpt-5,2,2,3,1.0,1.0,1.0,1.0,1.0
gpt-5,2,3,3,1.0,1.0,1.0,1.0,1.0
gpt-5,2,4,3,1.0,1.0,1.0,1.0,1.0
gpt-5,3,0,3,1.0,1.0,1.0,1.0,1.0
gpt-5,3,1,3,1.0,1.0,1.0,1.0,1.0
gpt-5,3,2,3,1.0,1.0,1.0,1.0,1.0
gpt-5,3,3,3,1.0,1.0,1.0,1.0,1.0
gpt-5,3,4,3,1.0,1.0,1.0,1.0,1.0
gpt-5,4,0,3,1.0,1.0,1.0,1.0,1.0
gpt-5,4,1,3,1.0,1.0,1.0,1.0,1.0
gpt-5,4,2,3,1.0,1.0,1.0,1.0,1.0
gpt-5,4,3,3,1.0,1.0,1.0,1.0,1.0
gpt-5,4,4,3,1.0,1.0,1.0,1.0,1.0
gpt-5,0,0,6,1.0,1.0,1.0,1.0,1.0
gpt-5,0,1,6,1.0,1.0,1.0,1.0,1.0
gpt-5,0,2,6,1.0,1.0,1.0,1.0,1.0
gpt-5,0,3,6,1.0,1.0,1.0,1.0,1.0
gpt-5,0,4,6,1.0,1.0,1.0,1.0,1.0
gpt-5,1,0,6,1.0,1.0,1.0,1.0,1.0
gpt-5,1,1,6,1.0,1.0,1.0,1.0,1.0
gpt-5,1,2,6,1.0,1.0,1.0,1.0,1.0
gpt-5,1,3,6,1.0,1.0,1.0,1.0,1.0
gpt-5,1,4,6,1.0,1.0,1.0,1.0,1.0
gpt-5,2,0,6,1.0,1.0,1.0,1.0,1.0
gpt-5,2,1,6,1.0,1.0,1.0,1.0,1.0
gpt-5,2,2,6,1.0,1.0,1.0,1.0,1.0
gpt-5,2,3,6,1.0,1.0,1.0,1.0,1.0
gpt-5,2,4,6,1.0,1.0,1.0,1.0,1.0
gpt-5,3,0,6,1.0,1.0,1.0,1.0,1.0
gpt-5,3,1,6,1.0,1.0,1.0,1.0,1.0
gpt-5,3,2,6,1.0,1.0,1.0,1.0,1.0
gpt-5,3,3,6,1.0,1.0,1.0,1.0,1.0
gpt-5,3,4,6,1.0,1.0,1.0,1.0,1.0
gpt-5,4,0,6,1.0,1.0,1.0,1.0,1.0
gpt-5,4,1,6,1.0,1.0,1.0,1.0,1.0
gpt-5,4,2,6,1.0,1.0,1.0,1.0,1.0
gpt-5,4,3,6,1.0,1.0,1.0,1.0,1.0
gpt-5,4,4,6,1.0,1.0,1.0,1.0,1.0
gpt-5,0,0,13,1.0,1.0,1.0,1.0,1.0
gpt-5,0,1,13,1.0,1.0,1.0,1.0,1.0
gpt-5,0,2,13,1.0,1.0,1.0,1.0,1.0
gpt-5,0,3,13,1.0,1.0,1.0,1.0,1.0
gpt-5,0,4,13,1.0,1.0,1.0,1.0,1.0
gpt-5,1,0,13,1.0,1.0,1.0,1.0,1.0
gpt-5,1,1,13,1.0,1.0,1.0,1.0,1.0
gpt-5,1,2,13,1.0,1.0,1.0,1.0,1.0
gpt-5,1,3,13,1.0,1.0,1.0,1.0,1.0
gpt-5,1,4,13,1.0,1.0,1.0,1.0,1.0
gpt-5,2,0,13,1.0,1.0,1.0,1.0,1.0
gpt-5,2,1,13,1.0,1.0,1.0,1.0,1.0
gpt-5,2,2,13,1.0,1.0,1.0,1.0,1.0
gpt-5,2,3,13,1.0,1.0,1.0,1.0,1.0
gpt-5,2,4,13,1.0,1.0,1.0,1.0,1.0
gpt-5,3,0,13,1.0,1.0,1.0,1.0,1.0
gpt-5,3,1,13,1.0,1.0,1.0,1.0,1.0
gpt-5,3,2,13,1.0,1.0,1.0,1.0,1.0
gpt-5,3,3,13,1.0,1.0,1.0,1.0,1.0
gpt-5,3,4,13,1.0,1.0,1.0,1.0,1.0
gpt-5,4,0,13,1.0,1.0,1.0,1.0,1.0
gpt-5,4,1,13,1.0,1.0,1.0,1.0,1.0
gpt-5,4,2,13,1.0,1.0,1.0,1.0,1.0
gpt-5,4,3,13,1.0,1.0,1.0,1.0,1.0
gpt-5,4,4,13,1.0,1.0,1.0,1.0,1.0
gpt-5,0,0,28,1.0,1.0,1.0,1.0,1.0
gpt-5,0,1,28,1.0,1.0,1.0,1.0,1.0
gpt-5,0,2,28,1.0,1.0,1.0,1.0,1.0
gpt-5,0,3,28,1.0,1.0,1.0,1.0,1.0
gpt-5,0,4,28,1.0,1.0,1.0,1.0,1.0
gpt-5,1,0,28,1.0,1.0,1.0,1.0,1.0
gpt-5,1,1,28,1.0,1.0,1.0,1.0,1.0
gpt-5,1,2,28,1.0,1.0,1.0,1.0,1.0
gpt-5,1,3,28,1.0,1.0,1.0,1.0,1.0
gpt-5,1,4,28,1.0,1.0,1.0,1.0,1.0
gpt-5,2,0,28,1.0,1.0,1.0,1.0,1.0
gpt-5,2,1,28,1.0,1.0,1.0,1.0,1.0
gpt-5,2,2,28,1.0,1.0,1.0,1.0,1.0
gpt-5,2,3,28,1.0,1.0,1.0,1.0,1.0
gpt-5,2,4,28,1.0,1.0,1.0,1.0,1.0
gpt-5,3,0,28,1.0,1.0,1.0,1.0,1.0
gpt-5,3,1,28,1.0,1.0,1.0,1.0,1.0
gpt-5,3,2,28,1.0,1.0,1.0,1.0,1.0
gpt-5,3,3,28,1.0,1.0,1.0,1.0,1.0
gpt-5,3,4,28,1.0,1.0,1.0,1.0,1.0
gpt-5,4,0,28,1.0,1.0,1.0,1.0,1.0
gpt-5,4,1,28,1.0,1.0,1.0,1.0,1.0
gpt-5,4,2,28,1.0,1.0,0.8333333333333334,1.0,0.95
gpt-5,4,3,28,1.0,1.0,1.0,1.0,1.0
gpt-5,4,4,28,1.0,1.0,0.9,1.0,0.97
gpt-5,0,0,60,0.0,0.0,0.0,0.5,0.1
gpt-5,0,1,60,0.0,0.0,0.0,0.5,0.1
gpt-5,0,2,60,0.0,0.0,0.0,0.5,0.1
gpt-5,0,3,60,0.0,0.0,0.0,0.5,0.1
gpt-5,0,4,60,0.0,0.0,0.0,0.5,0.1
gpt-5,1,0,60,0.0,0.0,0.0,0.5,0.1
gpt-5,1,1,60,0.0,0.0,0.0,0.5,0.1
gpt-5,1,2,60,0.0,0.0,0.0,0.5,0.1
gpt-5,1,3,60,0.0,0.0,0.0,0.5,0.1
gpt-5,1,4,60,0.0,0.0,0.0,0.5,0.1
gpt-5,2,0,60,0.0,0.0,0.0,0.5,0.1
gpt-5,2,1,60,0.0,0.0,0.0,0.5,0.1
gpt-5,2,2,60,0.0,0.0,0.0,0.5,0.1
gpt-5,2,3,60,0.0,0.0,0.0,0.5,0.1
gpt-5,2,4,60,0.0,0.0,0.0,0.5,0.1
gpt-5,3,0,60,0.0,0.0,0.0,0.5,0.1
gpt-5,3,1,60,0.0,0.0,0.0,0.5,0.1
gpt-5,3,2,60,0.0,0.0,0.0,0.5,0.1
gpt-5,3,3,60,0.0,0.0,0.0,0.5,0.1
gpt-5,3,4,60,0.0,0.0,0.0,0.5,0.1
gpt-5,4,0,60,0.0,0.0,0.0,0.5,0.1
gpt-5,4,1,60,0.0,0.0,0.0,0.5,0.1
gpt-5,4,2,60,0.0,0.0,0.0,0.5,0.1
gpt-5,4,3,60,0.0,0.0,0.0,0.5,0.1
gpt-5,4,4,60,0.0,0.0,0.0,0.5,0.1
gpt-5,0,0,120,0.0,0.0,0.0,0.5,0.1
gpt-5,0,1,120,0.0,0.0,0.0,0.5,0.1
gpt-5,0,2,120,0.0,0.0,0.0,0.5,0.1
gpt-5,0,3,120,0.0,0.0,0.0,0.5,0.1
gpt-5,0,4,120,0.0,0.0,0.0,0.5,0.1
gpt-5,1,0,120,0.0,0.0,0.0,0.5,0.1
gpt-5,1,1,120,0.0,0.0,0.0,0.5,0.1
gpt-5,1,2,120,0.0,0.0,0.0,0.5,0.1
gpt-5,1,3,120,0.0,0.0,0.0,0.5,0.1
gpt-5,1,4,120,0.0,0.0,0.0,0.5,0.1
gpt-5,2,0,120,0.0,0.0,0.0,0.5,0.1
gpt-5,2,1,120,0.0,0.0,0.0,0.5,0.1
gpt-5,2,2,120,0.0,0.0,0.0,0.5,0.1
gpt-5,2,3,120,0.0,0.0,0.0,0.5,0.1
gpt-5,2,4,120,0.0,0.0,0.0,0.5,0.1
gpt-5,3,0,120,0.0,0.0,0.0,0.5,0.1
gpt-5,3,1,120,0.0,0.0,0.0,0.5,0.1
gpt-5,3,2,120,0.0,0.0,0.0,0.5,0.1
gpt-5,3,3,120,0.0,0.0,0.0,0.5,0.1
gpt-5,3,4,120,0.0,0.0,0.0,0.5,0.1
gpt-5,4,0,120,0.0,0.3333333333333333,0.0,0.5,0.2
gpt-5,4,1,120,0.0,0.0,0.0,0.5,0.1
gpt-5,4,2,120,0.0,0.0,0.0,0.5,0.1
gpt-5,4,3,120,0.0,0.0,0.0,0.5,0.1
gpt-5,4,4,120,0.0,0.0,0.0,0.5,0.1
qwen3-coder-480b-a35b-instruct,0,0,3,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,0,1,3,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,0,2,3,0.75,1.0,0.8333333333333334,1.0,0.9
qwen3-coder-480b-a35b-instruct,0,3,3,0.75,1.0,0.75,1.0,0.875
qwen3-coder-480b-a35b-instruct,0,4,3,1.0,1.0,0.5,1.0,0.85
qwen3-coder-480b-a35b-instruct,1,0,3,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,1,1,3,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,1,2,3,0.75,1.0,0.8333333333333334,1.0,0.9
qwen3-coder-480b-a35b-instruct,1,3,3,0.75,1.0,0.75,1.0,0.875
qwen3-coder-480b-a35b-instruct,1,4,3,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,2,0,3,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,2,1,3,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,2,2,3,0.75,1.0,0.8333333333333334,1.0,0.9
qwen3-coder-480b-a35b-instruct,2,3,3,0.75,1.0,0.75,1.0,0.875
qwen3-coder-480b-a35b-instruct,2,4,3,0.75,1.0,0.5,1.0,0.8
qwen3-coder-480b-a35b-instruct,3,0,3,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,3,1,3,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,3,2,3,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,3,3,3,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,3,4,3,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,4,0,3,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,4,1,3,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,4,2,3,0.75,1.0,0.8333333333333334,1.0,0.9
qwen3-coder-480b-a35b-instruct,4,3,3,1.0,1.0,0.75,1.0,0.925
qwen3-coder-480b-a35b-instruct,4,4,3,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,0,0,6,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,0,1,6,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,0,2,6,0.75,1.0,0.6666666666666666,1.0,0.85
qwen3-coder-480b-a35b-instruct,0,3,6,0.75,1.0,0.875,1.0,0.9125
qwen3-coder-480b-a35b-instruct,0,4,6,0.75,1.0,0.8000000000000002,1.0,0.89
qwen3-coder-480b-a35b-instruct,1,0,6,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,1,1,6,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,1,2,6,0.75,1.0,0.8333333333333334,1.0,0.9
qwen3-coder-480b-a35b-instruct,1,3,6,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,1,4,6,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,2,0,6,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,2,1,6,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,2,2,6,0.75,1.0,0.6666666666666666,1.0,0.85
qwen3-coder-480b-a35b-instruct,2,3,6,0.75,1.0,0.875,1.0,0.9125
qwen3-coder-480b-a35b-instruct,2,4,6,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,3,0,6,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,3,1,6,0.0,1.0,1.0,1.0,0.8
qwen3-coder-480b-a35b-instruct,3,2,6,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,3,3,6,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,3,4,6,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,4,0,6,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,4,1,6,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,4,2,6,0.75,1.0,0.6666666666666666,1.0,0.85
qwen3-coder-480b-a35b-instruct,4,3,6,1.0,1.0,0.875,1.0,0.9625
qwen3-coder-480b-a35b-instruct,4,4,6,0.75,1.0,0.9,1.0,0.9199999999999999
qwen3-coder-480b-a35b-instruct,0,0,13,1.0,1.0,0.5,0.5,0.75
qwen3-coder-480b-a35b-instruct,0,1,13,1.0,1.0,0.25,0.5,0.675
qwen3-coder-480b-a35b-instruct,0,2,13,0.75,1.0,0.8333333333333334,0.0,0.7
qwen3-coder-480b-a35b-instruct,0,3,13,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,0,4,13,0.75,1.0,0.8000000000000002,1.0,0.89
qwen3-coder-480b-a35b-instruct,1,0,13,0.75,1.0,0.5,0.5,0.7
qwen3-coder-480b-a35b-instruct,1,1,13,0.75,1.0,0.25,0.5,0.625
qwen3-coder-480b-a35b-instruct,1,2,13,0.75,1.0,0.8333333333333334,1.0,0.9
qwen3-coder-480b-a35b-instruct,1,3,13,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,1,4,13,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,2,0,13,1.0,1.0,0.5,0.5,0.75
qwen3-coder-480b-a35b-instruct,2,1,13,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,2,2,13,0.0,1.0,0.16666666666666666,0.5,0.45
qwen3-coder-480b-a35b-instruct,2,3,13,0.75,1.0,0.25,1.0,0.725
qwen3-coder-480b-a35b-instruct,2,4,13,0.75,1.0,0.9,1.0,0.9199999999999999
qwen3-coder-480b-a35b-instruct,3,0,13,0.0,1.0,0.5,0.5,0.55
qwen3-coder-480b-a35b-instruct,3,1,13,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,3,2,13,0.0,1.0,0.3333333333333333,1.0,0.6
qwen3-coder-480b-a35b-instruct,3,3,13,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,3,4,13,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,4,0,13,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,4,1,13,0.75,1.0,0.25,0.5,0.625
qwen3-coder-480b-a35b-instruct,4,2,13,0.75,0.0,0.6666666666666666,1.0,0.55
qwen3-coder-480b-a35b-instruct,4,3,13,0.0,0.08333333333333333,0.125,0.5,0.1625
qwen3-coder-480b-a35b-instruct,4,4,13,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,0,0,28,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,0,1,28,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,0,2,28,0.75,1.0,0.5,1.0,0.8
qwen3-coder-480b-a35b-instruct,0,3,28,0.75,1.0,0.5,1.0,0.8
