model,ins_id,param_id,length,correct,num_text,ori,format,total_score
gemini-2.5-flash,0,0,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gemini-2.5-flash,0,1,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gemini-2.5-flash,0,2,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gemini-2.5-flash,0,3,3,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,0,4,3,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,1,0,3,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,1,1,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gemini-2.5-flash,1,2,3,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,1,3,3,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,1,4,3,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,2,0,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gemini-2.5-flash,2,1,3,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,2,2,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gemini-2.5-flash,2,3,3,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,2,4,3,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,3,0,3,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,3,1,3,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,3,2,3,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,3,3,3,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,3,4,3,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,4,0,3,1.0,0.2666666666666667,1.0,0.7,0.7416666666666667
gemini-2.5-flash,4,1,3,1.0,0.0,1.0,0.7,0.675
gemini-2.5-flash,4,2,3,1.0,1.0,1.0,0.9,0.975
gemini-2.5-flash,4,3,3,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,4,4,3,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,0,0,6,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,0,1,6,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,0,2,6,1.0,0.5333333333333334,0.9500000000000001,1.0,0.8683333333333334
gemini-2.5-flash,0,3,6,1.0,1.0,1.0,0.7,0.925
gemini-2.5-flash,0,4,6,1.0,0.5333333333333334,1.0,0.8,0.8333333333333334
gemini-2.5-flash,1,0,6,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,1,1,6,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,1,2,6,1.0,1.0,0.5,0.3,0.675
gemini-2.5-flash,1,3,6,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gemini-2.5-flash,1,4,6,1.0,1.0,0.5,0.6,0.75
gemini-2.5-flash,2,0,6,1.0,1.0,0.5,0.3,0.675
gemini-2.5-flash,2,1,6,1.0,1.0,1.0,1.0,1.0
gemini-2.5-flash,2,2,6,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.5-flash,2,3,6,1.0,1.0,0.5,0.3,0.675
gemini-2.5-flash,2,4,6,1.0,0.5333333333333334,1.0,0.8,0.8333333333333334
gemini-2.5-flash,3,0,6,1.0,1.0,1.0,0.7,0.925
gemini-2.5-flash,3,1,6,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gemini-2.5-flash,3,2,6,1.0,0.5333333333333334,0.9500000000000001,1.0,0.8683333333333334
gemini-2.5-flash,3,3,6,1.0,1.0,1.0,0.7,0.925
gemini-2.5-flash,3,4,6,1.0,0.5333333333333334,1.0,0.8,0.8333333333333334
gemini-2.5-flash,4,0,6,1.0,0.5333333333333334,1.0,0.7,0.8083333333333333
gemini-2.5-flash,4,1,6,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gemini-2.5-flash,4,2,6,1.0,0.5333333333333334,1.0,0.8,0.8333333333333334
gemini-2.5-flash,4,3,6,1.0,1.0,1.0,0.7,0.925
gemini-2.5-flash,4,4,6,1.0,0.5333333333333334,1.0,0.8,0.8333333333333334
gemini-2.5-flash,0,0,13,0.31640625,0.48,1.0,0.7,0.65828125
gemini-2.5-flash,0,1,13,0.84765625,0.32,1.0,1.0,0.79953125
gemini-2.5-flash,0,2,13,0.296875,0.64,0.9500000000000001,0.7,0.6793750000000001
gemini-2.5-flash,0,3,13,1.0,0.48,1.0,1.0,0.8699999999999999
gemini-2.5-flash,0,4,13,0.421875,0.64,1.0,0.5,0.6693749999999999
gemini-2.5-flash,1,0,13,0.31640625,0.48,1.0,0.7,0.65828125
gemini-2.5-flash,1,1,13,0.4375,1.0,1.0,0.7,0.8125
gemini-2.5-flash,1,2,13,0.296875,0.64,0.9500000000000001,0.7,0.6793750000000001
gemini-2.5-flash,1,3,13,0.31640625,0.48,1.0,0.7,0.65828125
gemini-2.5-flash,1,4,13,0.421875,0.64,0.9333333333333332,0.7,0.6993750000000001
gemini-2.5-flash,2,0,13,1.0,0.48,1.0,1.0,0.8699999999999999
gemini-2.5-flash,2,1,13,1.0,1.0,1.0,0.7,0.925
gemini-2.5-flash,2,2,13,0.89453125,0.48,0.9642857142857143,1.0,0.8381919642857143
gemini-2.5-flash,2,3,13,0.31640625,0.48,1.0,0.7,0.65828125
gemini-2.5-flash,2,4,13,0.421875,0.64,0.5,0.3,0.469375
gemini-2.5-flash,3,0,13,1.0,0.48,1.0,1.0,0.8699999999999999
gemini-2.5-flash,3,1,13,0.4375,1.0,1.0,0.7,0.8125
gemini-2.5-flash,3,2,13,0.296875,0.48,0.5,0.3,0.40437500000000004
gemini-2.5-flash,3,3,13,1.0,0.48,1.0,1.0,0.8699999999999999
gemini-2.5-flash,3,4,13,0.421875,0.64,1.0,0.5,0.6693749999999999
gemini-2.5-flash,4,0,13,1.0,0.48,1.0,1.0,0.8699999999999999
gemini-2.5-flash,4,1,13,0.203125,1.0,1.0,0.7,0.765625
gemini-2.5-flash,4,2,13,0.89453125,0.48,1.0,0.8,0.79890625
gemini-2.5-flash,4,3,13,0.31640625,0.48,1.0,0.7,0.65828125
gemini-2.5-flash,4,4,13,0.421875,0.64,1.0,0.5,0.6693749999999999
gemini-2.5-flash,0,0,28,0.15192743764172334,0.4,0.5,0.3,0.3553854875283447
gemini-2.5-flash,0,1,28,0.2590702947845805,0.5333333333333334,1.0,0.7,0.6601473922902494
gemini-2.5-flash,0,2,28,0.22335600907029476,0.4,0.5,0.3,0.369671201814059
gemini-2.5-flash,0,3,28,0.10714285714285714,0.2666666666666667,0.0,0.5,0.2130952380952381
gemini-2.5-flash,0,4,28,0.3543083900226757,0.4,0.5,0.3,0.39586167800453514
gemini-2.5-flash,1,0,28,0.15192743764172334,0.4,0.5,0.3,0.3553854875283447
gemini-2.5-flash,1,1,28,0.15192743764172334,0.6666666666666667,1.0,0.7,0.6720521541950113
gemini-2.5-flash,1,2,28,0.22335600907029476,0.5333333333333334,0.5,0.3,0.4030045351473923
gemini-2.5-flash,1,3,28,0.10714285714285714,0.2666666666666667,0.0,0.5,0.2130952380952381
gemini-2.5-flash,1,4,28,0.2947845804988662,0.4,0.9166666666666666,0.7,0.6089569160997732
gemini-2.5-flash,2,0,28,0.15192743764172334,0.4,0.5,0.3,0.3553854875283447
gemini-2.5-flash,2,1,28,1.0,0.0,1.0,1.0,0.75
gemini-2.5-flash,2,2,28,0.22335600907029476,0.4,0.5,0.3,0.369671201814059
gemini-2.5-flash,2,3,28,0.10714285714285714,0.2666666666666667,0.0,0.5,0.2130952380952381
gemini-2.5-flash,2,4,28,0.2857142857142857,0.2666666666666667,0.0,0.5,0.2488095238095238
gemini-2.5-flash,3,0,28,0.15192743764172334,0.4,1.0,0.7,0.6053854875283446
gemini-2.5-flash,3,1,28,0.18764172335600907,0.6666666666666667,0.875,0.7,0.6416950113378685
gemini-2.5-flash,3,2,28,1.0,0.0,0.9652777777777778,1.0,0.7395833333333334
gemini-2.5-flash,3,3,28,0.9010770975056689,0.0,0.9861111111111112,1.0,0.7260487528344671
gemini-2.5-flash,3,4,28,0.33049886621315194,0.4,0.5,0.3,0.39109977324263034
gemini-2.5-flash,4,0,28,0.15192743764172334,0.4,1.0,0.7,0.6053854875283446
gemini-2.5-flash,4,1,28,0.18764172335600907,0.6666666666666667,1.0,0.7,0.6791950113378685
gemini-2.5-flash,4,2,28,0.22335600907029476,0.4,0.5,0.3,0.369671201814059
gemini-2.5-flash,4,3,28,0.9589002267573696,0.0,1.0,1.0,0.7417800453514739
gemini-2.5-flash,4,4,28,0.33049886621315194,0.4,0.5,0.3,0.39109977324263034
gemini-2.5-flash,0,0,60,0.0625,0.22857142857142856,0.0,0.5,0.19464285714285715
gemini-2.5-flash,0,1,60,0.13194444444444445,0.34285714285714286,1.0,0.7,0.5871031746031746
gemini-2.5-flash,0,2,60,0.1796875,0.22857142857142856,0.0,0.5,0.21808035714285712
gemini-2.5-flash,0,3,60,0.046875,0.22857142857142856,0.0,0.5,0.19151785714285713
gemini-2.5-flash,0,4,60,0.24479166666666666,0.22857142857142856,0.0,0.5,0.23110119047619046
gemini-2.5-flash,1,0,60,0.0625,0.22857142857142856,0.0,0.5,0.19464285714285715
gemini-2.5-flash,1,1,60,0.11469184027777778,0.34285714285714286,0.5,0.3,0.33365265376984127
gemini-2.5-flash,1,2,60,0.9131944444444444,0.0,0.9964285714285714,0.8,0.6815674603174603
gemini-2.5-flash,1,3,60,0.046875,0.22857142857142856,0.0,0.5,0.19151785714285713
gemini-2.5-flash,1,4,60,0.9792751736111112,0.0,1.0,0.8,0.6958550347222222
gemini-2.5-flash,2,0,60,0.0625,0.22857142857142856,0.0,0.5,0.19464285714285715
gemini-2.5-flash,2,1,60,0.6875,0.34285714285714286,0.8203125,1.0,0.7193080357142858
gemini-2.5-flash,2,2,60,0.3672960069444444,0.0,0.9568062827225132,0.7,0.5355010862056429
gemini-2.5-flash,2,3,60,0.046875,0.22857142857142856,0.0,0.5,0.19151785714285713
gemini-2.5-flash,2,4,60,0.7084418402777777,0.45714285714285713,1.0,0.5,0.6809740823412698
gemini-2.5-flash,3,0,60,0.7482638888888888,0.0,0.975609756097561,1.0,0.6923357046070461
gemini-2.5-flash,3,1,60,0.0,0.45714285714285713,1.0,0.7,0.5892857142857142
gemini-2.5-flash,3,2,60,0.1796875,0.22857142857142856,0.0,0.5,0.21808035714285712
gemini-2.5-flash,3,3,60,0.8620876736111112,0.0,0.9849397590361445,0.7,0.6428994624330656
gemini-2.5-flash,3,4,60,0.2916666666666667,0.22857142857142856,0.0,0.5,0.24047619047619045
gemini-2.5-flash,4,0,60,0.0625,0.22857142857142856,0.0,0.5,0.19464285714285715
gemini-2.5-flash,4,1,60,0.9385850694444444,0.0,0.9701492537313433,1.0,0.7287617900082919
gemini-2.5-flash,4,2,60,0.9131944444444444,0.0,0.9597701149425287,1.0,0.7205699233716475
gemini-2.5-flash,4,3,60,0.046875,0.22857142857142856,0.0,0.5,0.19151785714285713
gemini-2.5-flash,4,4,60,0.958767361111111,0.0,0.9974937343358397,0.5,0.6160015925229742
gemini-2.5-flash,0,0,120,0.020089285714285716,0.22857142857142856,0.0,0.5,0.1861607142857143
gemini-2.5-flash,0,1,120,0.04017857142857143,0.22857142857142856,0.0,0.5,0.19017857142857142
gemini-2.5-flash,0,2,120,0.13392857142857142,0.22857142857142856,0.0,0.5,0.20892857142857144
gemini-2.5-flash,0,3,120,0.25352758290816324,0.5714285714285714,0.8020833333333334,0.7,0.6091876594387755
gemini-2.5-flash,0,4,120,0.22991071428571427,0.22857142857142856,0.0,0.5,0.228125
gemini-2.5-flash,1,0,120,0.020089285714285716,0.22857142857142856,0.0,0.5,0.1861607142857143
gemini-2.5-flash,1,1,120,0.05357142857142857,0.22857142857142856,0.0,0.5,0.19285714285714287
gemini-2.5-flash,1,2,120,0.13392857142857142,0.22857142857142856,0.0,0.5,0.20892857142857144
gemini-2.5-flash,1,3,120,0.013392857142857142,0.22857142857142856,0.0,0.5,0.18482142857142855
gemini-2.5-flash,1,4,120,0.22544642857142858,0.22857142857142856,0.0,0.5,0.22723214285714283
gemini-2.5-flash,2,0,120,0.020089285714285716,0.22857142857142856,0.0,0.5,0.1861607142857143
gemini-2.5-flash,2,1,120,0.04017857142857143,0.22857142857142856,0.0,0.5,0.19017857142857142
gemini-2.5-flash,2,2,120,0.13727678571428573,0.22857142857142856,0.0,0.5,0.2095982142857143
gemini-2.5-flash,2,3,120,0.013392857142857142,0.22857142857142856,0.0,0.5,0.18482142857142855
gemini-2.5-flash,2,4,120,0.22321428571428573,0.22857142857142856,0.0,0.5,0.22678571428571428
gemini-2.5-flash,3,0,120,0.020089285714285716,0.22857142857142856,0.0,0.4,0.16116071428571427
gemini-2.5-flash,3,1,120,0.04017857142857143,0.22857142857142856,0.0,0.5,0.19017857142857142
gemini-2.5-flash,3,2,120,0.13727678571428573,0.22857142857142856,0.0,0.5,0.2095982142857143
gemini-2.5-flash,3,3,120,0.016741071428571428,0.22857142857142856,0.0,0.5,0.1854910714285714
gemini-2.5-flash,3,4,120,0.22544642857142858,0.22857142857142856,0.0,0.5,0.22723214285714283
gemini-2.5-flash,4,0,120,0.026785714285714284,0.22857142857142856,0.0,0.5,0.1875
gemini-2.5-flash,4,1,120,0.026785714285714284,0.22857142857142856,0.0,0.5,0.1875
gemini-2.5-flash,4,2,120,0.12723214285714285,0.22857142857142856,0.0,0.5,0.20758928571428573
gemini-2.5-flash,4,3,120,0.016741071428571428,0.22857142857142856,0.0,0.5,0.1854910714285714
gemini-2.5-flash,4,4,120,0.22544642857142858,0.22857142857142856,0.0,0.5,0.22723214285714283
claude-sonnet-4-5-20250929,0,0,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-5-20250929,0,1,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-5-20250929,0,2,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-5-20250929,0,3,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-5-20250929,0,4,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-5-20250929,1,0,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-5-20250929,1,1,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-5-20250929,1,2,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-5-20250929,1,3,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-5-20250929,1,4,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-5-20250929,2,0,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-5-20250929,2,1,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-5-20250929,2,2,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-5-20250929,2,3,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-5-20250929,2,4,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-5-20250929,3,0,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-5-20250929,3,1,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-5-20250929,3,2,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-5-20250929,3,3,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-5-20250929,3,4,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-5-20250929,4,0,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-5-20250929,4,1,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-5-20250929,4,2,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-5-20250929,4,3,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-5-20250929,4,4,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-5-20250929,0,0,6,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-5-20250929,0,1,6,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-5-20250929,0,2,6,1.0,0.5333333333333334,1.0,0.8,0.8333333333333334
claude-sonnet-4-5-20250929,0,3,6,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-5-20250929,0,4,6,1.0,0.5333333333333334,1.0,0.8,0.8333333333333334
claude-sonnet-4-5-20250929,1,0,6,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-5-20250929,1,1,6,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-5-20250929,1,2,6,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-5-20250929,1,3,6,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-5-20250929,1,4,6,1.0,1.0,0.5,0.3,0.675
claude-sonnet-4-5-20250929,2,0,6,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-5-20250929,2,1,6,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-5-20250929,2,2,6,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-5-20250929,2,3,6,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-5-20250929,2,4,6,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-5-20250929,3,0,6,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-5-20250929,3,1,6,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-5-20250929,3,2,6,1.0,0.5333333333333334,1.0,0.8,0.8333333333333334
claude-sonnet-4-5-20250929,3,3,6,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-5-20250929,3,4,6,1.0,0.5333333333333334,1.0,0.8,0.8333333333333334
claude-sonnet-4-5-20250929,4,0,6,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-5-20250929,4,1,6,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-5-20250929,4,2,6,1.0,0.5333333333333334,1.0,0.8,0.8333333333333334
claude-sonnet-4-5-20250929,4,3,6,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
claude-sonnet-4-5-20250929,4,4,6,1.0,0.5333333333333334,1.0,0.8,0.8333333333333334
claude-sonnet-4-5-20250929,0,0,13,1.0,0.48,1.0,1.0,0.8699999999999999
claude-sonnet-4-5-20250929,0,1,13,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-5-20250929,0,2,13,1.0,0.64,1.0,0.8,0.86
claude-sonnet-4-5-20250929,0,3,13,1.0,1.0,1.0,1.0,1.0
claude-sonnet-4-5-20250929,0,4,13,1.0,1.0,1.0,0.8,0.95
claude-sonnet-4-5-20250929,1,0,13,1.0,0.48,0.5,0.3,0.545
claude-sonnet-4-5-20250929,1,1,13,1.0,0.64,0.5,0.3,0.585
claude-sonnet-4-5-20250929,1,2,13,1.0,0.48,0.5,0.3,0.545
claude-sonnet-4-5-20250929,1,3,13,1.0,0.48,0.5,0.3,0.545
claude-sonnet-4-5-20250929,1,4,13,1.0,0.48,0.5,0.3,0.545
claude-sonnet-4-5-20250929,2,0,13,1.0,0.64,0.5,0.3,0.585
claude-sonnet-4-5-20250929,2,1,13,1.0,0.48,0.5,0.3,0.545
claude-sonnet-4-5-20250929,2,2,13,1.0,0.48,0.5,0.3,0.545
claude-sonnet-4-5-20250929,2,3,13,1.0,0.48,0.5,0.3,0.545
claude-sonnet-4-5-20250929,2,4,13,1.0,0.48,0.5,0.3,0.545
claude-sonnet-4-5-20250929,3,0,13,1.0,0.48,1.0,1.0,0.8699999999999999
claude-sonnet-4-5-20250929,3,1,13,1.0,0.48,1.0,1.0,0.8699999999999999
claude-sonnet-4-5-20250929,3,2,13,0.89453125,0.48,1.0,0.6,0.74890625
claude-sonnet-4-5-20250929,3,3,13,1.0,0.48,1.0,1.0,0.8699999999999999
claude-sonnet-4-5-20250929,3,4,13,1.0,0.48,1.0,0.8,0.82
claude-sonnet-4-5-20250929,4,0,13,1.0,0.64,1.0,1.0,0.9099999999999999
claude-sonnet-4-5-20250929,4,1,13,1.0,0.48,1.0,1.0,0.8699999999999999
claude-sonnet-4-5-20250929,4,2,13,0.89453125,0.48,1.0,0.8,0.79890625
claude-sonnet-4-5-20250929,4,3,13,1.0,0.48,1.0,1.0,0.8699999999999999
claude-sonnet-4-5-20250929,4,4,13,1.0,1.0,1.0,0.8,0.95
claude-sonnet-4-5-20250929,0,0,28,0.5,1.0,1.0,1.0,0.9
claude-sonnet-4-5-20250929,0,1,28,0.826530612244898,0.5333333333333334,1.0,1.0,0.8486394557823129
claude-sonnet-4-5-20250929,0,2,28,0.8443877551020408,0.6666666666666667,0.9899999999999999,0.8,0.8325442176870748
claude-sonnet-4-5-20250929,0,3,28,0.8245464852607709,0.4,0.9821428571428571,1.0,0.8095521541950113
claude-sonnet-4-5-20250929,0,4,28,0.9070294784580498,1.0,0.5,0.6,0.73140589569161
claude-sonnet-4-5-20250929,1,0,28,0.6621315192743764,0.5333333333333334,0.5,0.3,0.4907596371882086
claude-sonnet-4-5-20250929,1,1,28,0.8832199546485261,0.6666666666666667,0.5,0.3,0.5683106575963719
claude-sonnet-4-5-20250929,1,2,28,0.9589002267573696,0.6666666666666667,0.5,0.3,0.5834467120181406
claude-sonnet-4-5-20250929,1,3,28,0.9189342403628118,0.6666666666666667,0.5,0.3,0.575453514739229
claude-sonnet-4-5-20250929,1,4,28,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
claude-sonnet-4-5-20250929,2,0,28,0.7165532879818594,1.0,0.5,0.3,0.6183106575963719
claude-sonnet-4-5-20250929,2,1,28,0.826530612244898,0.6666666666666667,0.5,0.3,0.5569727891156463
claude-sonnet-4-5-20250929,2,2,28,1.0,0.6666666666666667,0.5,0.3,0.5916666666666667
claude-sonnet-4-5-20250929,2,3,28,0.9010770975056689,0.5333333333333334,0.5,0.3,0.5385487528344671
claude-sonnet-4-5-20250929,2,4,28,0.9070294784580498,0.5333333333333334,0.5,0.3,0.5397392290249433
claude-sonnet-4-5-20250929,3,0,28,0.826530612244898,1.0,1.0,1.0,0.9653061224489796
claude-sonnet-4-5-20250929,3,1,28,0.8832199546485261,0.6666666666666667,0.9583333333333334,1.0,0.880810657596372
claude-sonnet-4-5-20250929,3,2,28,0.8832199546485261,1.0,0.5,0.6,0.7266439909297052
claude-sonnet-4-5-20250929,3,3,28,0.7346938775510203,1.0,0.9874999999999999,1.0,0.9431887755102041
claude-sonnet-4-5-20250929,3,4,28,0.8622448979591837,0.5333333333333334,0.9938271604938271,0.8,0.8039304610733182
claude-sonnet-4-5-20250929,4,0,28,0.6428571428571429,0.6666666666666667,0.5,1.0,0.6952380952380952
claude-sonnet-4-5-20250929,4,1,28,0.826530612244898,0.5333333333333334,1.0,1.0,0.8486394557823129
claude-sonnet-4-5-20250929,4,2,28,0.8832199546485261,0.6666666666666667,1.0,0.8,0.843310657596372
claude-sonnet-4-5-20250929,4,3,28,0.8443877551020408,0.6666666666666667,1.0,1.0,0.8855442176870749
claude-sonnet-4-5-20250929,4,4,28,0.9070294784580498,0.4,1.0,0.6,0.73140589569161
claude-sonnet-4-5-20250929,0,0,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,0,1,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,0,2,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,0,3,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,0,4,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,1,0,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,1,1,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,1,2,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,1,3,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,1,4,60,0.052083333333333336,0.22857142857142856,0.0,0.4,0.16755952380952382
claude-sonnet-4-5-20250929,2,0,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,2,1,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,2,2,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,2,3,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,2,4,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,3,0,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,3,1,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,3,2,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,3,3,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,3,4,60,0.109375,0.22857142857142856,0.0,0.4,0.17901785714285715
claude-sonnet-4-5-20250929,4,0,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,4,1,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,4,2,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,4,3,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,4,4,60,0.109375,0.22857142857142856,0.0,0.4,0.17901785714285715
claude-sonnet-4-5-20250929,0,0,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,0,1,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,0,2,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,0,3,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,0,4,120,0.09375,0.22857142857142856,0.0,0.4,0.17589285714285713
claude-sonnet-4-5-20250929,1,0,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,1,1,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,1,2,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,1,3,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,1,4,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,2,0,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,2,1,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,2,2,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,2,3,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
