model,ins_id,param_id,length,candi_ori,logit_correct,num_doc,format,total_score
claude-sonnet-4-5-20250929,1,2,6,1.0,0.9499999999999998,1.0,0.4,0.775
claude-sonnet-4-5-20250929,1,3,6,1.0,0.6,1.0,0.4,0.7000000000000001
claude-sonnet-4-5-20250929,1,4,6,1.0,0.85,1.0,0.4,0.7535714285714287
claude-sonnet-4-5-20250929,2,0,6,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,2,1,6,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,2,2,6,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,2,3,6,1.0,0.6,1.0,0.4,0.7000000000000001
claude-sonnet-4-5-20250929,2,4,6,1.0,0.3,1.0,0.4,0.6357142857142858
claude-sonnet-4-5-20250929,3,0,6,1.0,0.9499999999999998,1.0,0.4,0.775
claude-sonnet-4-5-20250929,3,1,6,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,3,2,6,1.0,0.65,1.0,0.4,0.7107142857142856
claude-sonnet-4-5-20250929,3,3,6,1.0,0.6,1.0,0.4,0.7000000000000001
claude-sonnet-4-5-20250929,3,4,6,1.0,0.9,1.0,0.4,0.7642857142857142
claude-sonnet-4-5-20250929,4,0,6,1.0,0.9,1.0,0.4,0.7642857142857142
claude-sonnet-4-5-20250929,4,1,6,1.0,0.8000000000000002,1.0,0.4,0.7428571428571429
claude-sonnet-4-5-20250929,4,2,6,1.0,0.9499999999999998,1.0,0.4,0.775
claude-sonnet-4-5-20250929,4,3,6,1.0,0.6,1.0,0.4,0.7000000000000001
claude-sonnet-4-5-20250929,4,4,6,1.0,0.3499999999999999,1.0,0.4,0.6464285714285715
claude-sonnet-4-5-20250929,0,0,13,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,0,1,13,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,0,2,13,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,0,3,13,1.0,0.6666666666666666,1.0,0.4,0.7142857142857143
claude-sonnet-4-5-20250929,0,4,13,1.0,0.24444444444444444,1.0,0.4,0.6238095238095237
claude-sonnet-4-5-20250929,1,0,13,1.0,0.8444444444444444,1.0,0.4,0.7523809523809524
claude-sonnet-4-5-20250929,1,1,13,1.0,0.7555555555555555,1.0,0.4,0.7333333333333333
claude-sonnet-4-5-20250929,1,2,13,1.0,0.8888888888888888,1.0,0.4,0.7619047619047619
claude-sonnet-4-5-20250929,1,3,13,1.0,0.6666666666666666,1.0,0.4,0.7142857142857143
claude-sonnet-4-5-20250929,1,4,13,1.0,0.8888888888888888,1.0,0.4,0.7619047619047619
claude-sonnet-4-5-20250929,2,0,13,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,2,1,13,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,2,2,13,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,2,3,13,1.0,0.6888888888888888,1.0,0.4,0.719047619047619
claude-sonnet-4-5-20250929,2,4,13,1.0,0.24444444444444444,1.0,0.4,0.6238095238095237
claude-sonnet-4-5-20250929,3,0,13,1.0,0.7111111111111111,1.0,0.4,0.7238095238095238
claude-sonnet-4-5-20250929,3,1,13,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,3,2,13,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,3,3,13,1.0,0.6444444444444445,1.0,0.4,0.7095238095238096
claude-sonnet-4-5-20250929,3,4,13,1.0,0.2222222222222222,1.0,0.4,0.619047619047619
claude-sonnet-4-5-20250929,4,0,13,1.0,0.7111111111111111,1.0,0.4,0.7238095238095238
claude-sonnet-4-5-20250929,4,1,13,1.0,0.6666666666666666,1.0,0.4,0.7142857142857143
claude-sonnet-4-5-20250929,4,2,13,1.0,0.9333333333333332,1.0,0.4,0.7714285714285715
claude-sonnet-4-5-20250929,4,3,13,1.0,0.6444444444444445,1.0,0.4,0.7095238095238096
claude-sonnet-4-5-20250929,4,4,13,1.0,0.7111111111111111,1.0,0.4,0.7238095238095238
claude-sonnet-4-5-20250929,0,0,28,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,0,1,28,1.0,0.9387755102040817,1.0,0.4,0.7725947521865889
claude-sonnet-4-5-20250929,0,2,28,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,0,3,28,1.0,0.7040816326530613,1.0,0.4,0.7223032069970845
claude-sonnet-4-5-20250929,0,4,28,1.0,0.21428571428571427,1.0,0.4,0.6173469387755102
claude-sonnet-4-5-20250929,1,0,28,1.0,0.7244897959183674,1.0,0.4,0.7266763848396501
claude-sonnet-4-5-20250929,1,1,28,1.0,0.7551020408163266,1.0,0.4,0.7332361516034985
claude-sonnet-4-5-20250929,1,2,28,1.0,0.9183673469387755,1.0,0.4,0.7682215743440234
claude-sonnet-4-5-20250929,1,3,28,1.0,0.7244897959183674,1.0,0.4,0.7266763848396501
claude-sonnet-4-5-20250929,1,4,28,1.0,0.15306122448979592,1.0,0.4,0.6042274052478135
claude-sonnet-4-5-20250929,2,0,28,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,2,1,28,1.0,0.7142857142857143,1.0,0.4,0.7244897959183673
claude-sonnet-4-5-20250929,2,2,28,1.0,0.9387755102040817,1.0,0.4,0.7725947521865889
claude-sonnet-4-5-20250929,2,3,28,1.0,0.6938775510204082,1.0,0.4,0.7201166180758017
claude-sonnet-4-5-20250929,2,4,28,1.0,0.12244897959183672,1.0,0.4,0.597667638483965
claude-sonnet-4-5-20250929,3,0,28,1.0,0.7244897959183674,1.0,0.4,0.7266763848396501
claude-sonnet-4-5-20250929,3,1,28,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-5-20250929,3,2,28,1.0,0.9897959183673469,1.0,0.4,0.7835276967930029
claude-sonnet-4-5-20250929,3,3,28,1.0,0.6530612244897959,1.0,0.4,0.7113702623906706
claude-sonnet-4-5-20250929,3,4,28,1.0,0.30612244897959184,1.0,0.4,0.6370262390670555
claude-sonnet-4-5-20250929,4,0,28,1.0,0.7551020408163266,1.0,0.4,0.7332361516034985
claude-sonnet-4-5-20250929,4,1,28,1.0,0.8367346938775512,1.0,0.4,0.7507288629737611
claude-sonnet-4-5-20250929,4,2,28,1.0,0.7448979591836734,1.0,0.4,0.7310495626822158
claude-sonnet-4-5-20250929,4,3,28,1.0,0.6938775510204082,1.0,0.4,0.7201166180758017
claude-sonnet-4-5-20250929,4,4,28,1.0,0.21428571428571427,1.0,0.4,0.6173469387755102
claude-sonnet-4-5-20250929,0,0,60,0.0,0.0,0.011627906976744151,0.0,0.002491694352159461
claude-sonnet-4-5-20250929,0,1,60,0.0,0.0,0.04263565891472865,0.0,0.00913621262458471
claude-sonnet-4-5-20250929,0,2,60,0.0,0.0,0.015503875968992295,0.0,0.0033222591362126346
claude-sonnet-4-5-20250929,0,3,60,0.0,0.0,0.15503875968992248,0.0,0.03322259136212625
claude-sonnet-4-5-20250929,0,4,60,0.0,0.0,0.019379844961240345,0.0,0.004152823920265788
claude-sonnet-4-5-20250929,1,0,60,0.0,0.0,0.034883720930232544,0.0,0.007475083056478403
claude-sonnet-4-5-20250929,1,1,60,0.0,0.0,0.015503875968992295,0.0,0.0033222591362126346
claude-sonnet-4-5-20250929,1,2,60,0.0,0.0,0.019379844961240345,0.0,0.004152823920265788
claude-sonnet-4-5-20250929,1,3,60,0.0,0.0,0.019379844961240345,0.0,0.004152823920265788
claude-sonnet-4-5-20250929,1,4,60,0.0,0.0,0.015503875968992295,0.0,0.0033222591362126346
claude-sonnet-4-5-20250929,2,0,60,0.0,0.0,0.019379844961240345,0.0,0.004152823920265788
claude-sonnet-4-5-20250929,2,1,60,0.0,0.0,0.019379844961240345,0.0,0.004152823920265788
claude-sonnet-4-5-20250929,2,2,60,0.0,0.0,0.023255813953488396,0.0,0.004983388704318942
claude-sonnet-4-5-20250929,2,3,60,0.0,0.0,0.023255813953488396,0.0,0.004983388704318942
claude-sonnet-4-5-20250929,2,4,60,0.0,0.0,0.034883720930232544,0.0,0.007475083056478403
claude-sonnet-4-5-20250929,3,0,60,0.0,0.0,0.031007751937984496,0.0,0.006644518272425249
claude-sonnet-4-5-20250929,3,1,60,0.0,0.0,0.015503875968992295,0.0,0.0033222591362126346
claude-sonnet-4-5-20250929,3,2,60,0.0,0.0,0.0038759689922480503,0.0,0.0008305647840531537
claude-sonnet-4-5-20250929,3,3,60,0.0,0.0,0.027131782945736444,0.0,0.0058139534883720955
claude-sonnet-4-5-20250929,3,4,60,0.0,0.0,0.023255813953488396,0.0,0.004983388704318942
claude-sonnet-4-5-20250929,4,0,60,0.0,0.0,0.0077519379844961005,0.0,0.0016611295681063073
claude-sonnet-4-5-20250929,4,1,60,0.0,0.0,0.019379844961240345,0.0,0.004152823920265788
claude-sonnet-4-5-20250929,4,2,60,0.0,0.0,0.027131782945736444,0.0,0.0058139534883720955
claude-sonnet-4-5-20250929,4,3,60,0.0,0.0,0.08527131782945739,0.0,0.01827242524916944
claude-sonnet-4-5-20250929,4,4,60,0.0,0.0,0.019379844961240345,0.0,0.004152823920265788
claude-sonnet-4-5-20250929,0,0,120,0.0,0.0,0.011547344110854526,0.0,0.0024744308808973985
claude-sonnet-4-5-20250929,0,1,120,0.0,0.0,0.009622786759045376,0.0,0.002062025734081152
claude-sonnet-4-5-20250929,0,2,120,0.0,0.0,0.005773672055427263,0.0,0.0012372154404486993
claude-sonnet-4-5-20250929,0,3,120,0.0,0.0,0.007698229407236319,0.0,0.0016496205872649256
claude-sonnet-4-5-20250929,0,4,120,0.0,0.0,0.009622786759045376,0.0,0.002062025734081152
claude-sonnet-4-5-20250929,1,0,120,0.0,0.0,0.003849114703618206,0.0,0.0008248102936324728
claude-sonnet-4-5-20250929,1,1,120,0.0,0.0,0.007698229407236319,0.0,0.0016496205872649256
claude-sonnet-4-5-20250929,1,2,120,0.0,0.0,0.0019245573518090568,0.0,0.00041240514681622646
claude-sonnet-4-5-20250929,1,3,120,0.0,0.0,0.011547344110854526,0.0,0.0024744308808973985
claude-sonnet-4-5-20250929,1,4,120,0.0,0.0,0.007698229407236319,0.0,0.0016496205872649256
claude-sonnet-4-5-20250929,2,0,120,0.0,0.0,0.005773672055427263,0.0,0.0012372154404486993
claude-sonnet-4-5-20250929,2,1,120,0.0,0.0,0.011547344110854526,0.0,0.0024744308808973985
claude-sonnet-4-5-20250929,2,2,120,0.0,0.0,0.009622786759045376,0.0,0.002062025734081152
claude-sonnet-4-5-20250929,2,3,120,0.0,0.0,0.009622786759045376,0.0,0.002062025734081152
claude-sonnet-4-5-20250929,2,4,120,0.0,0.0,0.013471901462663582,0.0,0.0028868360277136246
claude-sonnet-4-5-20250929,3,0,120,0.0,0.0,0.01732101616628179,0.0,0.0037116463213460976
claude-sonnet-4-5-20250929,3,1,120,0.0,0.0,0.007698229407236319,0.0,0.0016496205872649256
claude-sonnet-4-5-20250929,3,2,120,0.0,0.0,0.009622786759045376,0.0,0.002062025734081152
claude-sonnet-4-5-20250929,3,3,120,0.0,0.0,0.007698229407236319,0.0,0.0016496205872649256
claude-sonnet-4-5-20250929,3,4,120,0.0,0.0,0.011547344110854526,0.0,0.0024744308808973985
claude-sonnet-4-5-20250929,4,0,120,0.0,0.0,0.009622786759045376,0.0,0.002062025734081152
claude-sonnet-4-5-20250929,4,1,120,0.0,0.0,0.011547344110854526,0.0,0.0024744308808973985
claude-sonnet-4-5-20250929,4,2,120,0.0,0.0,0.007698229407236319,0.0,0.0016496205872649256
claude-sonnet-4-5-20250929,4,3,120,0.0,0.0,0.011547344110854526,0.0,0.0024744308808973985
claude-sonnet-4-5-20250929,4,4,120,0.0,0.0,0.009622786759045376,0.0,0.002062025734081152
gpt-5,0,0,3,1.0,1.0,1.0,1.0,1.0
gpt-5,0,1,3,1.0,1.0,1.0,0.6,0.8571428571428571
gpt-5,0,2,3,1.0,1.0,1.0,1.0,1.0
gpt-5,0,3,3,1.0,1.0,1.0,1.0,1.0
gpt-5,0,4,3,1.0,1.0,1.0,1.0,1.0
gpt-5,1,0,3,1.0,1.0,1.0,1.0,1.0
gpt-5,1,1,3,1.0,1.0,1.0,1.0,1.0
gpt-5,1,2,3,1.0,1.0,1.0,0.6,0.8571428571428571
gpt-5,1,3,3,1.0,1.0,1.0,1.0,1.0
gpt-5,1,4,3,1.0,1.0,1.0,1.0,1.0
gpt-5,2,0,3,1.0,1.0,1.0,0.6,0.8571428571428571
gpt-5,2,1,3,1.0,1.0,1.0,0.6,0.8571428571428571
gpt-5,2,2,3,1.0,1.0,1.0,0.6,0.8571428571428571
gpt-5,2,3,3,1.0,1.0,1.0,1.0,1.0
gpt-5,2,4,3,1.0,1.0,1.0,0.6,0.8571428571428571
gpt-5,3,0,3,1.0,1.0,1.0,1.0,1.0
gpt-5,3,1,3,1.0,1.0,1.0,1.0,1.0
gpt-5,3,2,3,1.0,1.0,1.0,1.0,1.0
gpt-5,3,3,3,1.0,1.0,1.0,1.0,1.0
gpt-5,3,4,3,1.0,1.0,1.0,1.0,1.0
gpt-5,4,0,3,1.0,1.0,1.0,1.0,1.0
gpt-5,4,1,3,1.0,1.0,1.0,0.6,0.8571428571428571
gpt-5,4,2,3,1.0,1.0,1.0,0.6,0.8571428571428571
gpt-5,4,3,3,1.0,1.0,1.0,1.0,1.0
gpt-5,4,4,3,1.0,1.0,1.0,1.0,1.0
gpt-5,0,0,6,1.0,1.0,1.0,0.6,0.8571428571428571
gpt-5,0,1,6,1.0,1.0,1.0,1.0,1.0
gpt-5,0,2,6,1.0,1.0,1.0,1.0,1.0
gpt-5,0,3,6,1.0,1.0,1.0,1.0,1.0
gpt-5,0,4,6,1.0,1.0,1.0,1.0,1.0
gpt-5,1,0,6,1.0,1.0,1.0,0.6,0.8571428571428571
gpt-5,1,1,6,1.0,1.0,1.0,0.6,0.8571428571428571
gpt-5,1,2,6,1.0,1.0,1.0,0.6,0.8571428571428571
gpt-5,1,3,6,1.0,1.0,1.0,1.0,1.0
gpt-5,1,4,6,1.0,1.0,1.0,1.0,1.0
gpt-5,2,0,6,1.0,1.0,1.0,0.6,0.8571428571428571
gpt-5,2,1,6,1.0,1.0,1.0,0.6,0.8571428571428571
gpt-5,2,2,6,1.0,1.0,1.0,0.6,0.8571428571428571
gpt-5,2,3,6,1.0,1.0,1.0,0.6,0.8571428571428571
gpt-5,2,4,6,1.0,1.0,1.0,0.6,0.8571428571428571
gpt-5,3,0,6,1.0,1.0,1.0,0.6,0.8571428571428571
gpt-5,3,1,6,1.0,1.0,1.0,1.0,1.0
gpt-5,3,2,6,1.0,1.0,1.0,1.0,1.0
gpt-5,3,3,6,1.0,1.0,1.0,1.0,1.0
gpt-5,3,4,6,1.0,1.0,1.0,1.0,1.0
gpt-5,4,0,6,1.0,1.0,1.0,1.0,1.0
gpt-5,4,1,6,1.0,1.0,1.0,0.6,0.8571428571428571
gpt-5,4,2,6,1.0,1.0,1.0,0.6,0.8571428571428571
gpt-5,4,3,6,1.0,1.0,1.0,1.0,1.0
gpt-5,4,4,6,1.0,1.0,1.0,1.0,1.0
gpt-5,0,0,13,1.0,1.0,1.0,0.6,0.8571428571428571
gpt-5,0,1,13,1.0,1.0,1.0,1.0,1.0
gpt-5,0,2,13,1.0,0.9777777777777777,1.0,1.0,0.9952380952380953
gpt-5,0,3,13,1.0,0.9777777777777777,1.0,0.6,0.8523809523809524
gpt-5,0,4,13,1.0,1.0,1.0,1.0,1.0
gpt-5,1,0,13,1.0,1.0,1.0,1.0,1.0
gpt-5,1,1,13,1.0,0.9777777777777777,1.0,1.0,0.9952380952380953
gpt-5,1,2,13,1.0,1.0,1.0,1.0,1.0
gpt-5,1,3,13,1.0,0.9555555555555556,1.0,1.0,0.9904761904761905
gpt-5,1,4,13,1.0,0.9777777777777777,1.0,1.0,0.9952380952380953
gpt-5,2,0,13,1.0,0.9777777777777777,1.0,1.0,0.9952380952380953
gpt-5,2,1,13,1.0,1.0,1.0,0.6,0.8571428571428571
gpt-5,2,2,13,1.0,1.0,1.0,0.6,0.8571428571428571
gpt-5,2,3,13,1.0,0.9777777777777777,1.0,0.6,0.8523809523809524
gpt-5,2,4,13,1.0,0.9777777777777777,1.0,1.0,0.9952380952380953
gpt-5,3,0,13,1.0,1.0,1.0,1.0,1.0
gpt-5,3,1,13,1.0,0.9777777777777777,1.0,1.0,0.9952380952380953
gpt-5,3,2,13,1.0,1.0,1.0,1.0,1.0
gpt-5,3,3,13,1.0,0.9777777777777777,1.0,1.0,0.9952380952380953
gpt-5,3,4,13,1.0,0.9777777777777777,1.0,1.0,0.9952380952380953
gpt-5,4,0,13,1.0,1.0,1.0,0.6,0.8571428571428571
gpt-5,4,1,13,1.0,0.9777777777777777,1.0,0.6,0.8523809523809524
gpt-5,4,2,13,1.0,0.9777777777777777,1.0,0.6,0.8523809523809524
gpt-5,4,3,13,1.0,0.9555555555555556,1.0,0.6,0.8476190476190476
gpt-5,4,4,13,1.0,0.9777777777777777,1.0,1.0,0.9952380952380953
gpt-5,0,0,28,1.0,1.0,1.0,1.0,1.0
gpt-5,0,1,28,1.0,1.0,1.0,1.0,1.0
gpt-5,0,2,28,1.0,0.9897959183673469,1.0,0.6,0.8549562682215743
gpt-5,0,3,28,1.0,0.9897959183673469,1.0,0.6,0.8549562682215743
gpt-5,0,4,28,1.0,1.0,1.0,0.6,0.8571428571428571
gpt-5,1,0,28,1.0,0.9897959183673469,1.0,1.0,0.9978134110787172
gpt-5,1,1,28,1.0,0.9795918367346937,1.0,0.6,0.8527696793002916
gpt-5,1,2,28,1.0,0.9897959183673469,1.0,0.6,0.8549562682215743
gpt-5,1,3,28,1.0,1.0,1.0,0.6,0.8571428571428571
gpt-5,1,4,28,1.0,1.0,1.0,1.0,1.0
gpt-5,2,0,28,1.0,1.0,1.0,0.6,0.8571428571428571
gpt-5,2,1,28,1.0,1.0,1.0,0.6,0.8571428571428571
gpt-5,2,2,28,1.0,0.9897959183673469,1.0,0.6,0.8549562682215743
gpt-5,2,3,28,1.0,1.0,1.0,1.0,1.0
gpt-5,2,4,28,1.0,1.0,1.0,0.6,0.8571428571428571
gpt-5,3,0,28,1.0,0.9897959183673469,1.0,0.6,0.8549562682215743
gpt-5,3,1,28,1.0,0.9897959183673469,1.0,1.0,0.9978134110787172
gpt-5,3,2,28,1.0,1.0,1.0,1.0,1.0
gpt-5,3,3,28,1.0,0.9897959183673469,1.0,1.0,0.9978134110787172
gpt-5,3,4,28,1.0,1.0,1.0,0.6,0.8571428571428571
gpt-5,4,0,28,1.0,1.0,1.0,0.6,0.8571428571428571
gpt-5,4,1,28,1.0,1.0,1.0,1.0,1.0
gpt-5,4,2,28,1.0,0.9897959183673469,1.0,0.6,0.8549562682215743
gpt-5,4,3,28,1.0,0.9897959183673469,1.0,1.0,0.9978134110787172
gpt-5,4,4,28,1.0,0.9897959183673469,1.0,0.6,0.8549562682215743
gpt-5,0,0,60,0.0,0.0,0.0038759689922480503,0.0,0.0008305647840531537
gpt-5,0,1,60,0.0,0.0,0.0038759689922480503,0.0,0.0008305647840531537
gpt-5,0,2,60,0.0,0.0,0.0,0.0,0.0
gpt-5,0,3,60,0.0,0.0,0.0,0.0,0.0
gpt-5,0,4,60,0.0,0.0,0.0038759689922480503,0.0,0.0008305647840531537
gpt-5,1,0,60,0.0,0.0,0.0,0.0,0.0
gpt-5,1,1,60,0.0,0.0,0.0,0.0,0.0
gpt-5,1,2,60,0.0,0.0,0.14341085271317833,0.0,0.030730897009966784
gpt-5,1,3,60,0.0,0.0,0.0077519379844961005,0.0,0.0016611295681063073
gpt-5,1,4,60,0.0,0.0,0.0077519379844961005,0.0,0.0016611295681063073
gpt-5,2,0,60,0.0,0.0,0.0038759689922480503,0.0,0.0008305647840531537
gpt-5,2,1,60,0.0,0.0,0.0038759689922480503,0.0,0.0008305647840531537
gpt-5,2,2,60,0.0,0.0,0.0038759689922480503,0.0,0.0008305647840531537
gpt-5,2,3,60,0.0,0.0,0.0077519379844961005,0.0,0.0016611295681063073
gpt-5,2,4,60,0.0,0.0,0.0,0.0,0.0
gpt-5,3,0,60,0.0,0.0,0.0038759689922480503,0.0,0.0008305647840531537
gpt-5,3,1,60,0.0,0.0,0.0038759689922480503,0.0,0.0008305647840531537
gpt-5,3,2,60,0.0,0.0,0.011627906976744151,0.0,0.002491694352159461
gpt-5,3,3,60,0.0,0.0,0.011627906976744151,0.0,0.002491694352159461
gpt-5,3,4,60,0.0,0.0,0.0038759689922480503,0.0,0.0008305647840531537
gpt-5,4,0,60,0.0,0.0,0.0077519379844961005,0.0,0.0016611295681063073
gpt-5,4,1,60,0.0,0.0,0.0,0.0,0.0
gpt-5,4,2,60,0.0,0.0,0.0038759689922480503,0.0,0.0008305647840531537
gpt-5,4,3,60,0.0,0.0,0.0,0.0,0.0
gpt-5,4,4,60,0.0,0.0,0.0038759689922480503,0.0,0.0008305647840531537
gpt-5,0,0,120,0.0,0.0,0.005773672055427263,0.0,0.0012372154404486993
gpt-5,0,1,120,0.0,0.0,0.003849114703618206,0.0,0.0008248102936324728
gpt-5,0,2,120,0.0,0.0,0.005773672055427263,0.0,0.0012372154404486993
gpt-5,0,3,120,0.0,0.0,0.0019245573518090568,0.0,0.00041240514681622646
gpt-5,0,4,120,0.0,0.0,0.0019245573518090568,0.0,0.00041240514681622646
gpt-5,1,0,120,0.0,0.0,0.04811393379522707,0.0,0.0103101286704058
gpt-5,1,1,120,0.0,0.0,0.0,0.0,0.0
gpt-5,1,2,120,0.0,0.0,0.003849114703618206,0.0,0.0008248102936324728
gpt-5,1,3,120,0.0,0.0,0.0019245573518090568,0.0,0.00041240514681622646
gpt-5,1,4,120,0.0,0.0,0.0,0.0,0.0
gpt-5,2,0,120,0.0,0.0,0.0,0.0,0.0
gpt-5,2,1,120,0.0,0.0,0.0,0.0,0.0
gpt-5,2,2,120,0.0,0.0,0.0019245573518090568,0.0,0.00041240514681622646
gpt-5,2,3,120,0.0,0.0,0.003849114703618206,0.0,0.0008248102936324728
gpt-5,2,4,120,0.0,0.0,0.0019245573518090568,0.0,0.00041240514681622646
gpt-5,3,0,120,0.0,0.0,0.0019245573518090568,0.0,0.00041240514681622646
gpt-5,3,1,120,0.0,0.0,0.0019245573518090568,0.0,0.00041240514681622646
gpt-5,3,2,120,0.0,0.0,0.0019245573518090568,0.0,0.00041240514681622646
gpt-5,3,3,120,0.0,0.0,0.005773672055427263,0.0,0.0012372154404486993
gpt-5,3,4,120,0.0,0.0,0.0019245573518090568,0.0,0.00041240514681622646
gpt-5,4,0,120,0.0,0.0,0.003849114703618206,0.0,0.0008248102936324728
gpt-5,4,1,120,0.0,0.0,0.0,0.0,0.0
gpt-5,4,2,120,0.0,0.0,0.0019245573518090568,0.0,0.00041240514681622646
gpt-5,4,3,120,0.0,0.0,0.07698229407236339,0.0,0.016496205872649296
gpt-5,4,4,120,0.0,0.0,0.0019245573518090568,0.0,0.00041240514681622646
qwen3-coder-480b-a35b-instruct,0,0,3,1.0,0.6999999999999998,1.0,0.6,0.7928571428571428
qwen3-coder-480b-a35b-instruct,0,1,3,1.0,0.6999999999999998,1.0,0.6,0.7928571428571428
qwen3-coder-480b-a35b-instruct,0,2,3,1.0,0.6999999999999998,1.0,0.6,0.7928571428571428
qwen3-coder-480b-a35b-instruct,0,3,3,1.0,0.6999999999999998,1.0,1.0,0.9357142857142857
qwen3-coder-480b-a35b-instruct,0,4,3,1.0,0.5,1.0,0.6,0.75
qwen3-coder-480b-a35b-instruct,1,0,3,1.0,0.6999999999999998,1.0,0.4,0.7214285714285714
qwen3-coder-480b-a35b-instruct,1,1,3,1.0,0.6999999999999998,1.0,0.8,0.8642857142857142
qwen3-coder-480b-a35b-instruct,1,2,3,1.0,0.6999999999999998,1.0,0.8,0.8642857142857142
qwen3-coder-480b-a35b-instruct,1,3,3,1.0,0.6999999999999998,1.0,0.8,0.8642857142857142
qwen3-coder-480b-a35b-instruct,1,4,3,1.0,0.0,1.0,0.8,0.7142857142857143
qwen3-coder-480b-a35b-instruct,2,0,3,1.0,0.6999999999999998,1.0,0.6,0.7928571428571428
qwen3-coder-480b-a35b-instruct,2,1,3,1.0,0.6999999999999998,1.0,0.8,0.8642857142857142
qwen3-coder-480b-a35b-instruct,2,2,3,1.0,0.6999999999999998,1.0,0.6,0.7928571428571428
qwen3-coder-480b-a35b-instruct,2,3,3,1.0,0.6999999999999998,1.0,0.4,0.7214285714285714
qwen3-coder-480b-a35b-instruct,2,4,3,1.0,0.5,1.0,0.6,0.75
qwen3-coder-480b-a35b-instruct,3,0,3,1.0,0.6999999999999998,1.0,0.6,0.7928571428571428
qwen3-coder-480b-a35b-instruct,3,1,3,1.0,0.6999999999999998,1.0,1.0,0.9357142857142857
qwen3-coder-480b-a35b-instruct,3,2,3,1.0,0.6999999999999998,1.0,0.8,0.8642857142857142
qwen3-coder-480b-a35b-instruct,3,3,3,1.0,0.6999999999999998,1.0,0.8,0.8642857142857142
qwen3-coder-480b-a35b-instruct,3,4,3,1.0,0.20000000000000004,1.0,1.0,0.8285714285714285
qwen3-coder-480b-a35b-instruct,4,0,3,1.0,0.6999999999999998,1.0,0.6,0.7928571428571428
qwen3-coder-480b-a35b-instruct,4,1,3,1.0,0.6999999999999998,1.0,0.8,0.8642857142857142
qwen3-coder-480b-a35b-instruct,4,2,3,1.0,0.6999999999999998,1.0,0.6,0.7928571428571428
qwen3-coder-480b-a35b-instruct,4,3,3,1.0,0.6999999999999998,1.0,0.8,0.8642857142857142
qwen3-coder-480b-a35b-instruct,4,4,3,1.0,0.5,1.0,0.8,0.8214285714285714
qwen3-coder-480b-a35b-instruct,0,0,6,1.0,0.9499999999999998,1.0,0.6,0.8464285714285714
qwen3-coder-480b-a35b-instruct,0,1,6,1.0,0.6999999999999998,1.0,0.6,0.7928571428571428
qwen3-coder-480b-a35b-instruct,0,2,6,1.0,0.6999999999999998,1.0,0.6,0.7928571428571428
qwen3-coder-480b-a35b-instruct,0,3,6,1.0,0.65,1.0,0.6,0.7821428571428571
qwen3-coder-480b-a35b-instruct,0,4,6,1.0,0.9,1.0,0.6,0.8357142857142856
qwen3-coder-480b-a35b-instruct,1,0,6,1.0,0.9499999999999998,1.0,0.6,0.8464285714285714
qwen3-coder-480b-a35b-instruct,1,1,6,1.0,0.65,1.0,0.8,0.8535714285714285
qwen3-coder-480b-a35b-instruct,1,2,6,1.0,0.65,1.0,0.6,0.7821428571428571
qwen3-coder-480b-a35b-instruct,1,3,6,1.0,0.65,1.0,1.0,0.9249999999999999
qwen3-coder-480b-a35b-instruct,1,4,6,1.0,0.9,1.0,0.6,0.8357142857142856
qwen3-coder-480b-a35b-instruct,2,0,6,1.0,0.9499999999999998,1.0,0.6,0.8464285714285714
qwen3-coder-480b-a35b-instruct,2,1,6,1.0,0.6999999999999998,1.0,0.6,0.7928571428571428
qwen3-coder-480b-a35b-instruct,2,2,6,1.0,0.6999999999999998,1.0,0.6,0.7928571428571428
qwen3-coder-480b-a35b-instruct,2,3,6,1.0,0.65,1.0,0.6,0.7821428571428571
qwen3-coder-480b-a35b-instruct,2,4,6,1.0,0.9,1.0,0.6,0.8357142857142856
qwen3-coder-480b-a35b-instruct,3,0,6,1.0,0.9499999999999998,1.0,0.6,0.8464285714285714
qwen3-coder-480b-a35b-instruct,3,1,6,1.0,0.65,1.0,1.0,0.9249999999999999
